14:19:02.418,105.549,96.294
14:19:03.481,106.406,97.063
14:19:04.559,108.067,98.554
14:19:05.605,109.046,99.433
14:19:06.668,109.810,100.119
14:19:07.730,111.222,101.387
14:19:08.793,112.106,102.181
14:19:09.855,113.554,103.481
14:19:10.918,114.198,104.059
14:19:11.980,114.682,104.494
14:19:13.042,115.961,105.642
14:19:14.105,116.553,106.173
14:19:15.167,117.667,107.174
14:19:16.230,118.031,107.500
14:19:17.292,118.626,108.035
14:19:18.355,119.470,108.792
14:19:19.417,119.833,109.118
14:19:20.479,120.704,109.900
14:19:21.542,121.231,110.374
14:19:22.604,121.870,110.947
14:19:23.667,122.190,111.235
14:19:24.729,122.472,111.488
14:19:25.791,123.034,111.992
14:19:26.854,123.529,112.437
14:19:27.916,123.846,112.721
14:19:28.979,124.358,113.181
14:19:30.041,124.510,113.318
14:19:31.104,124.947,113.710
14:19:32.166,125.349,114.071
14:19:33.228,125.634,114.327
14:19:34.291,125.761,114.441
14:19:35.353,126.182,114.819
14:19:36.416,126.237,114.868
14:19:37.478,126.420,115.032
14:19:38.540,126.826,115.397
14:19:39.603,126.886,115.451
14:19:40.665,127.296,115.819
14:19:41.728,127.284,115.808
14:19:42.790,127.399,115.911
14:19:43.853,127.590,116.083
14:19:44.915,127.887,116.350
14:19:45.977,127.967,116.421
14:19:47.040,128.187,116.619
14:19:48.102,128.470,116.873
14:19:49.165,128.439,116.845
14:19:50.227,128.528,116.925
14:19:51.289,128.770,117.142
14:19:52.352,128.793,117.163
14:19:53.414,128.981,117.332
14:19:54.477,129.159,117.492
14:19:55.539,128.982,117.333
14:19:56.602,129.421,117.727
14:19:57.664,129.323,117.639
14:19:58.726,129.455,117.757
14:19:59.789,129.435,117.740
14:20:00.851,129.710,117.986
14:20:01.914,129.811,118.077
14:20:02.976,129.510,117.807
14:20:04.039,129.811,118.077
14:20:05.101,129.848,118.110
14:20:06.163,129.921,118.176
14:20:07.226,129.948,118.200
14:20:08.288,130.011,118.257
14:20:09.351,130.158,118.389
14:20:10.413,130.071,118.311
14:20:11.475,130.269,118.488
14:20:12.538,130.280,118.498
14:20:13.600,130.214,118.439
14:20:14.663,130.238,118.460
14:20:15.725,130.330,118.543
14:20:16.788,130.370,118.579
14:20:17.850,130.556,118.746
14:20:18.912,130.577,118.765
14:20:19.975,130.622,118.805
14:20:21.037,130.498,118.694
14:20:22.100,130.544,118.735
14:20:23.162,130.579,118.767
14:20:24.224,130.680,118.857
14:20:25.287,130.633,118.815
14:20:26.365,130.781,118.948
14:20:27.412,130.853,119.013
14:20:28.474,130.892,119.048
14:20:29.537,130.934,119.085
14:20:30.599,130.825,118.988
14:20:31.661,130.988,119.134
14:20:32.724,130.971,119.119
14:20:33.786,131.109,119.243
14:20:34.849,131.096,119.231
14:20:35.911,131.047,119.187
14:20:36.974,131.135,119.266
14:20:38.036,131.240,119.360
14:20:39.114,131.211,119.334
14:20:40.161,131.135,119.266
14:20:41.223,131.297,119.411
14:20:42.286,131.258,119.376
14:20:43.348,131.385,119.490
